loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,26640.0,CRIF,647,EXP,65-74,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CRIF,625,EXP,25-34,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7680.0,CRIF,862,EXP,55-64,not_inst,south,direct,0
cf,,nopre,type1,p1,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13380.0,CIB,749,CIB,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7440.0,CIB,631,CIB,45-54,to_inst,central,direct,0
cf,Male,nopre,type1,p2,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,12300.0,EQUI,746,EXP,45-54,not_inst,south,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,406500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,0.0,EXP,567,CIB,45-54,to_inst,south,direct,0
cf,Male,pre,type1,p4,l1,nopc,nob/c,476500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17400.0,EXP,570,CIB,65-74,to_inst,north,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3180.0,CIB,817,EXP,65-74,to_inst,north,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2220.0,CRIF,833,CIB,55-64,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3240.0,CRIF,657,CIB,55-64,to_inst,south,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,116500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,2580.0,EQUI,735,EXP,>74,to_inst,south,direct,1
cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5040.0,EXP,866,CIB,45-54,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5640.0,EXP,742,CIB,>74,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8820.0,CIB,810,EXP,35-44,not_inst,south,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3840.0,EXP,756,CIB,45-54,not_inst,north,direct,0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,356500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9120.0,EQUI,678,EXP,45-54,not_inst,north,direct,1
ncf,Male,pre,type1,p4,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,CIB,629,EXP,>74,to_inst,north,direct,1
cf,,pre,type1,p1,l1,nopc,nob/c,56500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1680.0,CIB,839,CIB,55-64,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3000.0,EXP,684,CIB,55-64,to_inst,north,direct,0
cf,Female,nopre,type3,p3,l1,nopc,nob/c,176500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4080.0,EQUI,752,EXP,45-54,to_inst,north,direct,1
cf,Joint,pre,type1,p1,l1,nopc,nob/c,236500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7980.0,EXP,751,EXP,45-54,to_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3420.0,CIB,854,CIB,45-54,to_inst,south,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,126500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,1860.0,EXP,668,CIB,55-64,to_inst,central,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,20400.0,CRIF,841,EXP,45-54,not_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,256500,180.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,7920.0,EXP,775,EXP,45-54,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7620.0,CIB,525,CIB,45-54,not_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,7260.0,CIB,708,CIB,45-54,to_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,EQUI,727,EXP,55-64,not_inst,north,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3540.0,EXP,503,CIB,55-64,to_inst,central,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5040.0,EXP,509,EXP,>74,to_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,516500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10560.0,CRIF,584,EXP,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,1U,3900.0,EXP,895,CIB,35-44,not_inst,south,direct,1
cf,Male,pre,type2,p3,l1,nopc,b/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2580.0,CIB,644,CIB,55-64,to_inst,north,direct,1
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,356500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12360.0,CIB,685,EXP,35-44,not_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,CRIF,872,EXP,45-54,to_inst,north,direct,0
cf,Female,nopre,type2,p4,l1,nopc,b/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,0.0,EQUI,584,EXP,65-74,not_inst,north,direct,1
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,15660.0,CRIF,649,EXP,45-54,not_inst,central,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4980.0,EQUI,598,EXP,45-54,to_inst,north,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,EQUI,880,EXP,45-54,not_inst,south,direct,1
ncf,Male,nopre,type3,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7260.0,EXP,798,CIB,35-44,to_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,CIB,726,CIB,65-74,not_inst,north,direct,0
cf,,pre,type1,p3,l1,nopc,nob/c,286500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6720.0,CIB,670,CIB,35-44,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,4860.0,CIB,786,CIB,55-64,to_inst,north,direct,0
cf,,,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6420.0,CRIF,633,CIB,35-44,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,324.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9780.0,CRIF,748,EXP,25-34,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,2280.0,CRIF,772,CIB,35-44,to_inst,north,direct,0
cf,,nopre,type3,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7680.0,EXP,565,EXP,>74,to_inst,south,direct,1
cf,Male,nopre,type2,p2,l1,nopc,b/c,46500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,600.0,CRIF,816,CIB,>74,to_inst,central,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,8640.0,EQUI,827,EXP,45-54,to_inst,south,direct,1
cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,EXP,646,CIB,35-44,to_inst,north,direct,0
cf,Male,pre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,EXP,691,CIB,25-34,to_inst,north,direct,0
cf,Male,pre,type1,p4,l1,nopc,nob/c,216500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6300.0,EXP,500,CIB,>74,to_inst,north,direct,0
cf,,pre,type2,p1,l1,nopc,b/c,666500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9180.0,CRIF,753,EXP,25-34,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CIB,600,EXP,65-74,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,120.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5580.0,EXP,517,CIB,25-34,to_inst,north,direct,0
cf,Female,nopre,type2,p1,l1,nopc,b/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1860.0,CIB,629,CIB,65-74,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13800.0,CIB,644,CIB,35-44,not_inst,north,direct,0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,680,EXP,65-74,to_inst,central,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,496500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5040.0,EQUI,575,EXP,55-64,not_inst,south,direct,1
cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,CRIF,570,CIB,35-44,to_inst,north,direct,0
,Male,nopre,type1,p4,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,EXP,644,CIB,45-54,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9900.0,CRIF,658,CIB,35-44,to_inst,north,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4500.0,EXP,502,CIB,25-34,to_inst,north,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,EXP,558,EXP,65-74,to_inst,north,direct,1
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11940.0,CRIF,501,EXP,45-54,not_inst,central,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,CRIF,762,EXP,25-34,not_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9420.0,EXP,539,EXP,45-54,not_inst,central,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,536500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,8340.0,CRIF,608,CIB,<25,not_inst,north,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,11460.0,CRIF,522,EXP,45-54,to_inst,south,direct,1
cf,Male,nopre,type3,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,579,CIB,>74,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5580.0,CRIF,829,CIB,35-44,not_inst,north,direct,0
cf,,pre,type2,p4,l1,nopc,b/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,823,EXP,25-34,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12840.0,CIB,663,EXP,65-74,not_inst,north,direct,0
cf,Female,pre,type1,p1,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2100.0,CRIF,637,CIB,25-34,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,9360.0,CIB,564,CIB,35-44,not_inst,north,direct,1
cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6660.0,CRIF,873,CIB,25-34,not_inst,north,direct,0
cf,Female,pre,type1,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11040.0,CIB,675,CIB,35-44,not_inst,north,direct,0
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,876500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,14520.0,EXP,581,EXP,55-64,not_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CIB,681,CIB,55-64,not_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,616500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,CIB,720,CIB,55-64,to_inst,north,direct,1
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CRIF,722,EXP,35-44,to_inst,north,direct,0
cf,Female,pre,type1,p1,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4500.0,CRIF,534,CIB,25-34,to_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,656500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6900.0,EXP,798,EXP,35-44,not_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7020.0,CIB,669,EXP,35-44,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5460.0,CIB,721,EXP,65-74,to_inst,south,direct,0
cf,Male,pre,type3,p4,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,597,CIB,45-54,to_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,CIB,671,CIB,55-64,to_inst,south,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5760.0,CRIF,729,CIB,55-64,to_inst,south,direct,0
,Male,nopre,type1,p3,l1,nopc,nob/c,416500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5160.0,CRIF,572,CIB,65-74,not_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6720.0,CRIF,894,CIB,65-74,not_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11280.0,CRIF,697,EXP,55-64,not_inst,south,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1680.0,EXP,897,CIB,55-64,to_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3540.0,EXP,693,CIB,25-34,not_inst,south,direct,1
cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10320.0,EXP,739,CIB,35-44,not_inst,north,direct,0
cf,Male,pre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7260.0,CIB,885,CIB,35-44,not_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6240.0,EXP,585,EXP,55-64,to_inst,central,direct,0
cf,,nopre,type2,p4,l1,nopc,b/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,EXP,724,EXP,45-54,to_inst,south,direct,1
cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,3U,3180.0,EQUI,658,EXP,45-54,not_inst,north,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4440.0,CRIF,762,CIB,45-54,to_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,66500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1200.0,EXP,526,CIB,>74,to_inst,south,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,CRIF,605,CIB,45-54,to_inst,north,direct,0
cf,Female,nopre,type1,p1,l2,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CIB,724,CIB,25-34,not_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8100.0,EXP,618,CIB,35-44,not_inst,south,direct,0
cf,Male,nopre,type2,p4,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3480.0,CIB,674,CIB,65-74,to_inst,central,direct,1
cf,Male,nopre,type1,p2,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4380.0,CIB,537,EXP,35-44,not_inst,north,direct,0
cf,,pre,type1,p3,l1,nopc,nob/c,306500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6840.0,CRIF,702,CIB,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CRIF,608,CIB,25-34,to_inst,central,direct,1
cf,,nopre,type3,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8160.0,CRIF,551,EXP,45-54,to_inst,south,direct,0
cf,,pre,type1,p1,l1,nopc,nob/c,56500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3180.0,CRIF,772,CIB,65-74,to_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8220.0,EQUI,758,EXP,25-34,to_inst,south,direct,1
cf,,nopre,type3,p4,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,896,EXP,55-64,to_inst,south,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2280.0,CIB,510,EXP,>74,to_inst,south,direct,0
cf,,nopre,type3,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2280.0,CIB,867,EXP,65-74,to_inst,south,direct,0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12840.0,EXP,740,EXP,25-34,not_inst,south,direct,0
cf,,nopre,type3,p4,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,849,CIB,>74,to_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,346500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,CRIF,627,CIB,45-54,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,18420.0,CIB,849,EXP,45-54,not_inst,north,direct,0
ncf,Joint,nopre,type2,p1,l1,nopc,b/c,546500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4140.0,CRIF,849,EXP,35-44,not_inst,central,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8820.0,EXP,878,CIB,45-54,to_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9720.0,CIB,680,CIB,35-44,not_inst,south,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2760.0,CRIF,739,EXP,65-74,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,CRIF,505,EXP,45-54,to_inst,south,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,516500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,0.0,EXP,550,CIB,45-54,not_inst,north,direct,1
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,EXP,832,EXP,45-54,to_inst,south,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,3U,3840.0,EQUI,728,EXP,65-74,to_inst,south,direct,1
cf,Male,pre,type3,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,829,EXP,65-74,to_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7080.0,CIB,872,CIB,35-44,not_inst,north,direct,1
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CIB,714,EXP,55-64,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,2U,19440.0,EQUI,899,EXP,55-64,not_inst,north,direct,1
cf,Female,nopre,type1,p1,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,CIB,608,CIB,25-34,to_inst,north,direct,0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,13380.0,CRIF,513,EXP,55-64,not_inst,north,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CIB,533,CIB,55-64,not_inst,north,direct,0
cf,,nopre,type3,p4,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,519,EXP,25-34,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5640.0,EXP,826,EXP,45-54,not_inst,north,direct,0
cf,,pre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5340.0,EQUI,578,EXP,35-44,to_inst,south,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,296500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,EXP,511,CIB,55-64,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6900.0,EQUI,660,EXP,45-54,to_inst,north,direct,1
ncf,Male,nopre,type3,p3,l1,nopc,nob/c,786500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7140.0,EQUI,758,EXP,65-74,not_inst,central,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4320.0,CRIF,661,CIB,45-54,to_inst,north-east,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CIB,645,CIB,25-34,to_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,CIB,502,CIB,55-64,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,11820.0,CIB,550,EXP,45-54,not_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CRIF,649,CIB,55-64,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13080.0,CIB,614,EXP,35-44,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8040.0,CIB,626,EXP,45-54,to_inst,south,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10920.0,CIB,588,EXP,35-44,to_inst,south,direct,0
ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11520.0,CRIF,800,EXP,25-34,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,EXP,823,CIB,55-64,to_inst,south,direct,0
